,index,Claim_x,pred_y,0_proba,1_proba,Unnamed: 0,ID,Agency,Agency Type,Distribution Channel,Product Name,Claim_y,Duration,Destination,Net Sales,Commision (in value),Gender,Age
46,308,0,1,0.3220044795821274,0.6779955204178726,28241,53096,KML,Travel Agency,Online,Value Plan,0,56,NETHERLANDS,109.0,41.42,M,48
47,317,0,1,0.32771864707757414,0.6722813529224259,45083,62815,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,29.0,7.25,M,33
48,341,0,1,0.1640695750375054,0.8359304249624946,15439,36035,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,55,UNITED KINGDOM,48.0,31.2,F,30
49,343,0,1,0.35819040401211644,0.6418095959878836,33076,33424,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,13.5,3.38,F,31
50,344,0,1,0.3640139703568548,0.6359860296431452,21255,42628,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,16.0,4.0,F,36
51,361,0,1,0.17876912966308833,0.8212308703369117,8265,36137,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,F,55
52,370,0,1,0.3559696601097456,0.6440303398902544,9560,39888,C2B,Airlines,Online,Silver Plan,0,2,SINGAPORE,18.5,4.63,M,36
53,394,0,1,0.13782712923057072,0.8621728707694293,23151,32043,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,252.85,63.21,F,28
54,402,0,1,0.3295903541091859,0.6704096458908141,31985,60239,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,20.0,5.0,F,25
55,405,0,1,0.24169417178431507,0.7583058282156849,24169,44441,C2B,Airlines,Online,Gold Plan,0,59,SINGAPORE,160.5,40.13,M,28
56,406,0,1,0.30513415986896286,0.6948658401310371,47381,32843,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,44.5,11.13,M,34
57,415,0,1,0.3640557234127907,0.6359442765872093,2508,55360,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,21.0,5.25,F,39
58,433,0,1,0.41201429190493866,0.5879857080950613,35694,18561,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,24.05,6.01,M,61
59,434,0,1,0.1797796766519053,0.8202203233480947,21844,61465,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,28
60,443,0,1,0.33646519511001105,0.663534804889989,45416,48832,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,20.0,5.0,M,28
61,471,0,1,0.46545855389778623,0.5345414461022138,17375,36957,C2B,Airlines,Online,Gold Plan,0,10,SINGAPORE,49.0,12.25,M,31
62,472,0,1,0.32589180876242185,0.6741081912375781,44758,61440,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,27.0,6.75,F,29
63,484,0,1,0.14841337421491463,0.8515866257850854,44491,61377,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,365,CHINA,204.6,132.99,M,44
64,487,0,1,0.21989687756071685,0.7801031224392831,6101,35245,C2B,Airlines,Online,Gold Plan,0,126,SINGAPORE,207.0,51.75,F,54
65,498,0,1,0.34255398708567775,0.6574460129143223,505,22150,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,17.55,4.39,M,28
66,499,0,1,0.49047839989323194,0.5095216001067681,13282,26901,ART,Airlines,Online,Value Plan,0,39,CHINA,110.0,38.5,F,48
67,500,0,1,0.4476553850128705,0.5523446149871295,21587,37892,TTW,Travel Agency,Offline,Child Comprehensive Plan,0,365,AUSTRALIA,74.0,0.0,F,24
68,513,0,1,0.3292007942137881,0.6707992057862119,30322,57161,C2B,Airlines,Online,Silver Plan,0,15,SINGAPORE,22.5,5.63,M,29
69,539,0,1,0.3329319786096281,0.6670680213903719,10651,17037,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,22.1,5.53,M,28
70,549,0,1,0.13354369386787002,0.86645630613213,40119,57180,C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,259.2,64.8,F,30
71,551,0,1,0.3958805430686204,0.6041194569313796,40739,50949,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,16.0,4.0,F,47
72,560,0,1,0.2218698009751261,0.7781301990248739,45296,30705,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,187.85,46.96,F,30
73,561,0,1,0.2437095046169082,0.7562904953830918,27560,22875,C2B,Airlines,Online,Silver Plan,0,33,SINGAPORE,83.0,20.75,M,38
74,568,0,1,0.3716563314846395,0.6283436685153605,37267,62800,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,38
75,572,0,1,0.3601380153599124,0.6398619846400876,7952,17041,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,24.05,6.01,M,42
76,573,0,1,0.4108404092719876,0.5891595907280124,1384,54327,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,0.0,17.38,F,29
77,574,0,1,0.29553157944739106,0.7044684205526089,26709,56999,C2B,Airlines,Online,Bronze Plan,0,31,SINGAPORE,56.5,14.13,F,39
78,579,0,1,0.34762795079959075,0.6523720492004093,39167,61184,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,5,JAPAN,25.0,16.25,M,39
79,587,0,1,0.27192539079335887,0.7280746092066411,20474,35463,C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,54.5,13.63,F,29
80,599,0,1,0.14819468713091455,0.8518053128690855,10707,38125,C2B,Airlines,Online,Annual Silver Plan,0,420,SINGAPORE,252.85,63.21,M,37
81,600,0,1,0.337271875634105,0.662728124365895,22395,58762,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,16.0,4.0,F,25
82,620,0,1,0.19191453410683446,0.8080854658931655,36654,48233,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,35
83,637,0,1,0.1839887379753209,0.8160112620246791,115,54758,C2B,Airlines,Online,Silver Plan,0,138,SINGAPORE,112.5,28.13,F,32
84,638,0,1,0.1461179697891386,0.8538820302108614,11111,5439,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,F,34
85,647,0,1,0.2654671385549564,0.7345328614450436,36834,28588,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,63.5,15.88,M,33
86,659,0,1,0.346944251125906,0.653055748874094,7560,28735,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,13.5,3.38,M,27
87,661,0,1,0.32109702044635735,0.6789029795536426,30115,30146,C2B,Airlines,Online,Bronze Plan,0,63,SINGAPORE,34.5,8.63,F,34
88,682,0,1,0.2901166011771287,0.7098833988228713,39296,36273,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,53.5,13.38,M,34
89,687,0,1,0.37490924682417515,0.6250907531758249,43506,31360,CCR,Travel Agency,Offline,Comprehensive Plan,0,100,MALAYSIA,29.0,9.57,F,10
90,695,0,1,0.26274164585434245,0.7372583541456575,49574,21955,C2B,Airlines,Online,Annual Silver Plan,0,385,SINGAPORE,187.85,46.96,F,50
91,717,0,1,0.33768722422037734,0.6623127757796227,25731,53998,C2B,Airlines,Online,Bronze Plan,0,38,SINGAPORE,16.0,4.0,M,26
92,720,0,1,0.3741768352653696,0.6258231647346304,9336,29217,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,16.2,4.05,F,39
93,721,0,1,0.30202070444286977,0.6979792955571302,26592,56853,C2B,Airlines,Online,Bronze Plan,0,80,SINGAPORE,33.5,8.38,M,26
94,728,0,1,0.33210512931876035,0.6678948706812396,38958,8521,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,20.25,5.06,F,26
95,729,0,1,0.23375966514717672,0.7662403348528233,47555,60448,C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,216.0,54.0,M,57
96,734,0,1,0.35214170577314685,0.6478582942268531,36128,29619,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,23.0,5.75,F,36
97,736,0,1,0.36339730281142557,0.6366026971885744,47717,31209,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,13.5,3.38,F,33
98,750,0,1,0.3164956874353162,0.6835043125646838,49774,62379,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,27.0,6.75,F,25
99,760,0,1,0.33742520801210807,0.6625747919878919,47540,61993,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,16.0,4.0,M,25
100,762,0,1,0.34975263089993647,0.6502473691000635,24841,58767,C2B,Airlines,Online,Bronze Plan,0,83,SINGAPORE,20.0,5.0,M,35
101,763,0,1,0.32332416016917775,0.6766758398308222,34422,10190,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,30.0,7.5,M,32
102,766,0,1,0.3260097514813288,0.6739902485186712,3678,24550,C2B,Airlines,Online,Silver Plan,0,31,SINGAPORE,49.0,12.25,F,48
103,776,0,1,0.17056059970361448,0.8294394002963855,30128,62825,C2B,Airlines,Online,Annual Silver Plan,0,384,SINGAPORE,216.0,54.0,M,23
104,784,0,1,0.2996453125233167,0.7003546874766833,13599,24552,C2B,Airlines,Online,Silver Plan,0,42,SINGAPORE,24.05,6.01,F,19
105,806,0,1,0.2793203734406433,0.7206796265593567,13538,23786,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,43.55,10.89,F,24
106,808,0,1,0.30015632995202435,0.6998436700479757,26624,56479,C2B,Airlines,Online,Bronze Plan,0,39,SINGAPORE,33.5,8.38,M,24
107,812,0,1,0.13945853227596738,0.8605414677240326,15624,25461,C2B,Airlines,Online,Annual Silver Plan,0,393,SINGAPORE,252.85,63.21,M,30
108,814,0,1,0.3815172829892679,0.6184827170107321,23404,16770,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,17.55,4.39,M,43
109,815,0,1,0.3611319015773513,0.6388680984226487,15697,36280,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,17.0,4.25,F,35
110,819,0,1,0.3208042900628373,0.6791957099371627,21428,15514,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,36.75,9.19,M,36
111,820,0,1,0.47854719517577937,0.5214528048242206,8799,42549,LWC,Travel Agency,Online,Annual Travel Protect Silver,0,369,CHINA,206.25,134.06,F,36
112,844,0,1,0.3079009685604447,0.6920990314395553,35951,39890,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,38.35,9.59,M,32
113,848,0,1,0.36574085278025936,0.6342591472197406,33513,48620,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,47,INDONESIA,20.0,0.0,,118
114,856,0,1,0.4220408487217291,0.5779591512782709,35589,2126,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,268,ITALY,112.0,0.0,,36
115,861,0,1,0.38735087887452047,0.6126491211254795,13779,34760,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,18.5,4.63,F,48
116,864,0,1,0.39972105647037726,0.6002789435296227,22996,20772,C2B,Airlines,Online,Silver Plan,0,2,SINGAPORE,19.5,4.88,M,53
117,865,0,1,0.16156227666993883,0.8384377233300612,47598,59385,C2B,Airlines,Online,Annual Silver Plan,0,373,SINGAPORE,216.0,54.0,F,17
118,872,0,1,0.1432813168718029,0.8567186831281971,48054,17562,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,F,32
119,879,0,1,0.2656894874291382,0.7343105125708618,21369,57734,C2B,Airlines,Online,Bronze Plan,0,53,SINGAPORE,93.0,23.25,M,54
120,883,0,1,0.34021213719096743,0.6597878628090326,6265,39703,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,18.5,4.63,F,30
121,885,0,1,0.35280187051097545,0.6471981294890246,47389,38318,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,24.05,6.01,M,39
122,895,0,1,0.27056133715504294,0.7294386628449571,49519,41448,C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,62.0,15.5,F,34
123,900,0,1,0.1342817566909934,0.8657182433090066,24760,55308,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,404,CHINA,204.6,132.99,M,35
124,902,0,1,0.3062265377673513,0.6937734622326487,25652,56810,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,1,MALAYSIA,26.5,17.23,F,56
125,906,0,1,0.2945703273956154,0.7054296726043846,17301,32004,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,47.0,11.75,M,31
126,907,0,1,0.28717755565074465,0.7128224443492553,2027,25150,C2B,Airlines,Online,Annual Silver Plan,0,395,SINGAPORE,187.85,46.96,M,61
127,908,0,1,0.22513511505925632,0.7748648849407437,24865,46534,C2B,Airlines,Online,Annual Silver Plan,0,412,SINGAPORE,216.0,54.0,F,54
128,910,0,1,0.3425939341380284,0.6574060658619716,19736,49918,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,22.5,5.63,M,34
129,920,0,1,0.29785157845453314,0.7021484215454669,22730,30859,C2B,Airlines,Online,Bronze Plan,0,48,SINGAPORE,50.5,12.63,M,36
130,923,0,1,0.287546978057705,0.712453021942295,17920,35849,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,47.0,11.75,F,28
131,935,0,1,0.4407302521315839,0.5592697478684161,41143,4745,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,-25.2,6.3,M,24
132,943,0,1,0.30877372494310285,0.6912262750568972,17578,33626,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,34.0,8.5,F,27
133,948,0,1,0.2246656698446492,0.7753343301553508,30920,44745,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,95.0,23.75,M,37
134,954,0,1,0.3104474001991334,0.6895525998008666,48927,43491,C2B,Airlines,Online,Bronze Plan,0,36,SINGAPORE,40.0,10.0,M,33
135,956,0,1,0.367669721486922,0.632330278513078,4556,38286,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,29.5,7.38,F,47
136,966,0,1,0.19517218685925586,0.8048278131407441,40632,37887,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,4,HONG KONG,29.0,18.85,F,37
137,980,0,1,0.3062991173921069,0.6937008826078931,35334,34579,C2B,Airlines,Online,Bronze Plan,0,38,SINGAPORE,35.5,8.88,M,28
138,988,0,1,0.48649265682746134,0.5135073431725387,22010,50072,C2B,Airlines,Online,Gold Plan,0,17,SINGAPORE,40.2,10.05,M,32
139,995,0,1,0.18098678875421903,0.819013211245781,17959,23105,C2B,Airlines,Online,Annual Silver Plan,0,391,SINGAPORE,252.85,63.21,F,57
140,999,0,1,0.3292408858319271,0.6707591141680729,37398,39000,C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,18.5,4.63,F,26
141,1006,0,1,0.22565743975762054,0.7743425602423795,36312,62538,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,11,VIET NAM,37.5,24.38,M,43
142,1015,0,1,0.4351569385315347,0.5648430614684653,10806,61640,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,16.0,4.0,M,61
143,1021,0,1,0.2594219096427255,0.7405780903572745,22147,47579,C2B,Airlines,Online,Silver Plan,0,64,SINGAPORE,72.0,18.0,M,38
144,1023,0,1,0.13822466108530207,0.8617753389146979,38225,62410,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,259.2,64.8,M,33
145,1028,0,1,0.2933395282705038,0.7066604717294962,25620,13935,C2B,Airlines,Online,Gold Plan,0,21,SINGAPORE,136.5,34.13,M,32
146,1036,0,1,0.25273927802095564,0.7472607219790444,25508,58533,C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,69.5,17.38,F,30
147,1044,0,1,0.3300846639899887,0.6699153360100113,41825,24961,C2B,Airlines,Online,Bronze Plan,0,187,SINGAPORE,23.4,5.85,F,33
148,1048,0,1,0.3707053508563053,0.6292946491436947,12633,36103,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,11.5,2.88,M,35
149,1052,0,1,0.33960748319466805,0.660392516805332,14077,41632,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,16.0,4.0,M,26
150,1056,0,1,0.3809422394403822,0.6190577605596178,12550,34919,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,11.5,2.88,M,38
151,1076,0,1,0.347578933772272,0.652421066227728,5851,21708,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,17.55,4.39,M,30
152,1078,0,1,0.24799184819877962,0.7520081518012204,28416,55124,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,4,CHINA,29.0,18.85,M,79
153,1093,0,1,0.32155687360827623,0.6784431263917238,934,56291,C2B,Airlines,Online,Silver Plan,0,39,SINGAPORE,39.0,9.75,F,39
154,1103,0,1,0.3787728046865666,0.6212271953134334,30783,18018,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,43,UNITED KINGDOM,161.0,0.0,,36
155,1104,0,1,0.3118181388471116,0.6881818611528884,41263,33778,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,34.5,8.63,F,29
156,1105,0,1,0.16542113704862493,0.8345788629513751,18269,59686,C2B,Airlines,Online,Annual Gold Plan,0,365,SINGAPORE,333.0,83.25,M,42
157,1109,0,1,0.3607632138510841,0.6392367861489159,44483,238,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,17.55,4.39,M,35
158,1113,0,1,0.15811467759987852,0.8418853224001215,47799,26214,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,M,42
159,1114,0,1,0.35621222836735,0.64378777163265,20638,59665,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,21.0,5.25,F,36
160,1141,0,1,0.32894423392506644,0.6710557660749336,28548,55556,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,27.0,6.75,F,30
161,1144,0,1,0.355744999240056,0.644255000759944,45232,50775,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,32
162,1145,0,1,0.2987318311520669,0.7012681688479331,6823,18798,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,187.85,46.96,F,65
163,1151,0,1,0.350260361904699,0.649739638095301,39782,7486,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,17.55,4.39,F,31
164,1159,0,1,0.22253999230408406,0.7774600076959159,17748,35043,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,364,AUSTRALIA,97.0,0.0,M,58
165,1160,0,1,0.43059307819421644,0.5694069218057836,48551,5980,CCR,Travel Agency,Offline,Comprehensive Plan,0,6,THAILAND,29.0,9.57,M,30
166,1164,0,1,0.3191746068825554,0.6808253931174446,1763,48650,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,46.8,11.7,F,43
167,1169,0,1,0.21256029261216103,0.787439707387839,47195,37611,C2B,Airlines,Online,Annual Silver Plan,0,409,SINGAPORE,252.85,63.21,M,75
168,1177,0,1,0.19365136757178347,0.8063486324282165,49269,28552,C2B,Airlines,Online,Bronze Plan,0,46,SINGAPORE,101.0,25.25,F,24
169,1181,0,1,0.18874487965817766,0.8112551203418223,5301,46960,C2B,Airlines,Online,Annual Gold Plan,0,399,SINGAPORE,333.0,83.25,F,57
170,1185,0,1,0.3439141148027197,0.6560858851972803,1215,51475,C2B,Airlines,Online,Bronze Plan,0,183,SINGAPORE,32.4,8.1,F,45
171,1191,0,1,0.2228818957482498,0.7771181042517502,38495,7487,C2B,Airlines,Online,Silver Plan,0,23,SINGAPORE,93.0,23.25,F,35
172,1196,0,1,0.3826145592053687,0.6173854407946313,45783,43684,C2B,Airlines,Online,Gold Plan,0,49,SINGAPORE,118.0,29.5,M,54
173,1198,0,1,0.31343543381662964,0.6865645661833704,3679,59160,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,33.5,8.38,M,29
174,1199,0,1,0.04700682201838624,0.9529931779816138,18466,24166,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,389.0,97.25,F,27
175,1219,0,1,0.2493724397388698,0.7506275602611302,39158,60268,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,72.0,18.0,M,32
176,1222,0,1,0.3156105187707692,0.6843894812292308,5891,57540,C2B,Airlines,Online,Bronze Plan,0,28,SINGAPORE,33.5,8.38,F,30
177,1234,0,1,0.3611205567097313,0.6388794432902687,144,48229,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,22.5,5.63,F,41
178,1240,0,1,0.41094264093843347,0.5890573590615665,8891,54968,C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,16.0,4.0,F,53
